<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2024.09.19,7:00:00,2564.13,2564.24,2559.665,2564.19,8533,0,100
2024.09.19,8:00:00,2564.19,2574.63,2564.085,2574.625,16638,0,100
2024.09.19,9:00:00,2574.64,2578.895,2574.02,2575.895,21431,0,100
2024.09.19,10:00:00,2575.89,2584.715,2575.14,2584.41,20716,0,100
2024.09.19,11:00:00,2584.41,2586.65,2581.46,2585.045,15905,0,100
2024.09.19,12:00:00,2585.035,2594.95,2584.14,2591.885,21506,0,100
2024.09.19,13:00:00,2591.885,2591.915,2586.015,2588.69,14837,0,100
2024.09.19,14:00:00,2588.71,2589.845,2584.41,2589.44,17947,0,100
2024.09.19,15:00:00,2589.44,2591.34,2573.25,2576.85,30391,0,100
2024.09.19,16:00:00,2576.835,2582.635,2569.795,2575.22,36479,0,100
2024.09.19,17:00:00,2575.24,2584.72,2571.805,2581.295,34263,0,100
2024.09.19,18:00:00,2581.305,2589.5,2580.555,2589.16,18149,0,100
2024.09.19,19:00:00,2589.22,2592.615,2587.88,2591.765,12390,0,100
2024.09.19,20:00:00,2591.785,2592.765,2587.97,2590.67,9785,0,100
2024.09.19,21:00:00,2590.68,2590.89,2586.715,2588.345,8206,0,100
2024.09.19,22:00:00,2588.335,2589.02,2586.02,2588.48,5700,0,100
2024.09.19,23:00:00,2588.485,2589.875,2586,2586.81,2637,0,100
2024.09.20,1:00:00,2586.525,2587.965,2586.285,2587.855,1212,0,100
2024.09.20,2:00:00,2587.83,2587.89,2586.49,2587.305,2262,0,100
2024.09.20,3:00:00,2587.29,2588.565,2586.155,2588.135,5539,0,100
2024.09.20,4:00:00,2588.14,2589.55,2584.45,2588.315,14849,0,100
2024.09.20,5:00:00,2588.305,2592.64,2587.475,2591.655,9934,0,100
2024.09.20,6:00:00,2591.6,2593.7,2591.095,2591.485,12828,0,100
2024.09.20,7:00:00,2591.485,2594.435,2591.385,2593.815,5238,0,100
2024.09.20,8:00:00,2593.865,2595.25,2592.5,2594.585,7631,0,100
2024.09.20,9:00:00,2594.51,2607.085,2594.34,2605.52,20949,0,100
2024.09.20,10:00:00,2605.515,2609.785,2604.835,2607.21,19757,0,100
2024.09.20,11:00:00,2607.2,2612.785,2605.51,2609.84,16724,0,100
2024.09.20,12:00:00,2609.84,2610.605,2602.515,2606.39,12544,0,100
2024.09.20,13:00:00,2606.42,2614.265,2606.305,2613.325,14262,0,100
2024.09.20,14:00:00,2613.315,2615.505,2610.36,2613.795,15676,0,100
2024.09.20,15:00:00,2613.785,2619.385,2613.495,2615.615,22308,0,100
2024.09.20,16:00:00,2615.585,2616.595,2602.65,2606.69,39285,0,100
2024.09.20,17:00:00,2606.685,2617.21,2604.79,2614.09,35002,0,100
2024.09.20,18:00:00,2614.105,2623.065,2611.265,2622.89,34273,0,100
2024.09.20,19:00:00,2622.895,2625.79,2619.815,2624.96,19268,0,100
2024.09.20,20:00:00,2624.96,2625.45,2619.305,2619.635,15544,0,100
2024.09.20,21:00:00,2619.65,2622.3,2617.9,2621.775,15118,0,100
2024.09.20,22:00:00,2621.79,2623.49,2620.755,2621.13,12524,0,100
2024.09.20,23:00:00,2621.14,2622.555,2619.095,2622.215,4725,0,100
2024.09.23,1:00:00,2621.015,2622.115,2619.8,2620.485,3820,0,100
2024.09.23,2:00:00,2620.525,2621.56,2619.72,2620.245,2829,0,100
2024.09.23,3:00:00,2620.245,2620.465,2618.245,2618.415,3768,0,100
2024.09.23,4:00:00,2618.37,2621.585,2616.18,2620.215,16029,0,100
2024.09.23,5:00:00,2620.215,2626.745,2618.84,2625.395,12146,0,100
2024.09.23,6:00:00,2625.4,2631.185,2624.875,2628.53,10472,0,100
2024.09.23,7:00:00,2628.52,2631.145,2628.065,2629.525,4516,0,100
2024.09.23,8:00:00,2629.515,2631.455,2626.835,2630.085,9189,0,100
2024.09.23,9:00:00,2630.085,2630.225,2624.55,2624.55,12320,0,100
2024.09.23,10:00:00,2624.55,2625.11,2613.905,2615.26,25647,0,100
2024.09.23,11:00:00,2615.255,2619.77,2614.735,2616.925,16617,0,100
2024.09.23,12:00:00,2616.925,2622.08,2615.465,2621.67,11281,0,100
2024.09.23,13:00:00,2621.64,2623.67,2620.8,2621.585,11293,0,100
2024.09.23,14:00:00,2621.695,2625.81,2621.035,2624.13,12197,0,100
2024.09.23,15:00:00,2624.13,2628.145,2620.14,2627.105,18641,0,100
2024.09.23,16:00:00,2627.12,2634.37,2625.695,2632.07,28355,0,100
2024.09.23,17:00:00,2632.04,2634.905,2628.135,2630.495,26903,0,100
2024.09.23,18:00:00,2630.5,2632.095,2625.785,2629.34,18611,0,100
2024.09.23,19:00:00,2629.33,2630.93,2626.675,2628.24,14422,0,100
2024.09.23,20:00:00,2628.25,2629.175,2626.56,2628.09,9395,0,100
2024.09.23,21:00:00,2628.12,2628.895,2626.07,2627.455,6687,0,100
2024.09.23,22:00:00,2627.46,2627.96,2625.705,2626.31,5429,0,100
2024.09.23,23:00:00,2626.295,2628.625,2626.235,2628.53,2693,0,100
2024.09.24,1:00:00,2627.645,2628.51,2627.23,2627.535,938,0,100
2024.09.24,2:00:00,2627.54,2627.565,2625.91,2626.435,1899,0,100
2024.09.24,3:00:00,2626.425,2626.69,2623.885,2625.26,6325,0,100
2024.09.24,4:00:00,2625.26,2630.265,2625,2629.145,19301,0,100
2024.09.24,5:00:00,2629.145,2629.4,2626.875,2628.99,11849,0,100
2024.09.24,6:00:00,2628.985,2636.125,2628.87,2634.125,13567,0,100
2024.09.24,7:00:00,2634.125,2638.39,2632.08,2638.17,9079,0,100
2024.09.24,8:00:00,2638.185,2640.175,2625.22,2625.505,18104,0,100
2024.09.24,9:00:00,2625.505,2629.98,2624.58,2628.8,24064,0,100
2024.09.24,10:00:00,2628.915,2630.35,2622.685,2629,18664,0,100
2024.09.24,11:00:00,2629,2629.58,2626.005,2629.125,13616,0,100
2024.09.24,12:00:00,2629.125,2630.94,2627.175,2630.85,10655,0,100
2024.09.24,13:00:00,2630.86,2636.29,2630.695,2633.39,12702,0,100
2024.09.24,14:00:00,2633.39,2633.5,2623.38,2626.48,19519,0,100
2024.09.24,15:00:00,2626.475,2633.345,2623.56,2633.26,22913,0,100
2024.09.24,16:00:00,2633.265,2637.36,2631.045,2635.575,29724,0,100
2024.09.24,17:00:00,2635.675,2647.235,2634.6,2643.695,30683,0,100
2024.09.24,18:00:00,2643.715,2648.535,2639.91,2643.23,22803,0,100
2024.09.24,19:00:00,2643.235,2655.28,2642.515,2653.635,20354,0,100
2024.09.24,20:00:00,2653.575,2654.63,2649.88,2654.115,11460,0,100
2024.09.24,21:00:00,2654.125,2657.81,2653.5,2657.39,9621,0,100
2024.09.24,22:00:00,2657.39,2664.42,2656.485,2662.8,9060,0,100
2024.09.24,23:00:00,2662.795,2663.76,2656.585,2657.16,3595,0,100
2024.09.25,1:00:00,2658.67,2659.9,2657.725,2659.26,2155,0,100
2024.09.25,2:00:00,2659.215,2659.32,2656.825,2658.25,4187,0,100
2024.09.25,3:00:00,2658.25,2661.185,2656.685,2660.905,6967,0,100
2024.09.25,4:00:00,2660.91,2662.99,2655.555,2660.055,23252,0,100
2024.09.25,5:00:00,2660.035,2670.585,2659.67,2670.15,16556,0,100
2024.09.25,6:00:00,2670.145,2670.3,2659.87,2661.565,12921,0,100
2024.09.25,7:00:00,2661.565,2661.78,2657.76,2658.99,8843,0,100
2024.09.25,8:00:00,2658.88,2659.9,2654.495,2657.325,14250,0,100
2024.09.25,9:00:00,2657.325,2659.89,2653.595,2654.76,17733,0,100
2024.09.25,10:00:00,2654.935,2657.76,2651.34,2657.015,15161,0,100
2024.09.25,11:00:00,2657.01,2658.64,2654.7,2655.9,13197,0,100
2024.09.25,12:00:00,2655.91,2657.785,2652.785,2657.03,11522,0,100
2024.09.25,13:00:00,2657.035,2658.265,2654.465,2655.685,11437,0,100
2024.09.25,14:00:00,2655.7,2658.115,2653.975,2657.46,12086,0,100
2024.09.25,15:00:00,2657.41,2660.865,2657.01,2659.52,20071,0,100
2024.09.25,16:00:00,2659.52,2666.1,2658.435,2664.47,28274,0,100
2024.09.25,17:00:00,2664.475,2667.51,2654.31,2659.035,31028,0,100
2024.09.25,18:00:00,2659.04,2660.895,2655.32,2657.805,19480,0,100
2024.09.25,19:00:00,2657.81,2658.88,2649.71,2653.8,12655,0,100
2024.09.25,20:00:00,2653.73,2663.04,2653.18,2660.745,12052,0,100
2024.09.25,21:00:00,2660.745,2661.765,2659.185,2660.46,4547,0,100
2024.09.25,22:00:00,2660.45,2661.675,2659.535,2659.785,4367,0,100
2024.09.25,23:00:00,2659.805,2660.305,2656.385,2657.13,3426,0,100
2024.09.26,1:00:00,2658.33,2659.78,2657.225,2658.365,1972,0,100
2024.09.26,2:00:00,2658.365,2659.6,2656.315,2656.465,2585,0,100
2024.09.26,3:00:00,2656.46,2660.49,2655.445,2659.115,7381,0,100
2024.09.26,4:00:00,2659.115,2661.525,2657.785,2660.835,14682,0,100
2024.09.26,5:00:00,2660.835,2661.675,2657.165,2658.24,10337,0,100
2024.09.26,6:00:00,2658.165,2662.575,2657.81,2662.575,7151,0,100
2024.09.26,7:00:00,2662.605,2662.945,2660.25,2660.775,5319,0,100
2024.09.26,8:00:00,2660.77,2663.47,2659.81,2661.51,15613,0,100
2024.09.26,9:00:00,2661.41,2662.725,2658.055,2661.815,15990,0,100
2024.09.26,10:00:00,2661.805,2666.95,2659.595,2664.705,17218,0,100
2024.09.26,11:00:00,2664.705,2670.54,2664.705,2669.085,17834,0,100
2024.09.26,12:00:00,2669.08,2669.89,2666.98,2668.925,13447,0,100
2024.09.26,13:00:00,2668.92,2675.725,2667.58,2672.74,16780,0,100
2024.09.26,14:00:00,2672.73,2685.645,2672.34,2682.895,23569,0,100
2024.09.26,15:00:00,2682.915,2684.265,2668.63,2677.33,34798,0,100
2024.09.26,16:00:00,2677.335,2679.77,2654.835,2660.91,44243,0,100
2024.09.26,17:00:00,2660.925,2669.63,2659.8,2665.96,31006,0,100
2024.09.26,18:00:00,2665.96,2673.19,2662.505,2671.45,22937,0,100
2024.09.26,19:00:00,2671.5,2672.535,2662.98,2668.265,18092,0,100
2024.09.26,20:00:00,2668.235,2672.255,2667.685,2670.965,12157,0,100
2024.09.26,21:00:00,2671.005,2677.19,2670.155,2675.99,7976,0,100
2024.09.26,22:00:00,2676.045,2677.935,2672.415,2673.775,6225,0,100
2024.09.26,23:00:00,2673.805,2674.11,2670.945,2672.435,2279,0,100
2024.09.27,1:00:00,2672.23,2673.29,2671.795,2672.44,925,0,100
2024.09.27,2:00:00,2672.45,2673.325,2672.045,2672.705,2370,0,100
2024.09.27,3:00:00,2672.68,2672.725,2669.37,2669.81,7738,0,100
2024.09.27,4:00:00,2669.82,2672.815,2666.295,2669.625,22992,0,100
2024.09.27,5:00:00,2669.635,2671.155,2667.275,2669.075,14498,0,100
2024.09.27,6:00:00,2669.065,2674.03,2668.765,2673.72,12117,0,100
2024.09.27,7:00:00,2673.73,2674.01,2669.405,2670.61,6801,0,100
2024.09.27,8:00:00,2670.61,2671.45,2662.4,2664.985,20106,0,100
2024.09.27,9:00:00,2665.005,2669.59,2664.11,2665.895,24992,0,100
2024.09.27,10:00:00,2665.845,2668.345,2661.08,2664.72,20273,0,100
2024.09.27,11:00:00,2664.72,2665.475,2661.895,2662.73,17425,0,100
2024.09.27,12:00:00,2662.71,2665.02,2658.425,2663.76,14574,0,100
2024.09.27,13:00:00,2663.755,2665.715,2662.105,2664.395,11376,0,100
2024.09.27,14:00:00,2664.4,2669.29,2664.35,2666.185,11958,0,100
2024.09.27,15:00:00,2666.185,2674.4,2662.415,2670.095,29364,0,100
2024.09.27,16:00:00,2670.085,2671.155,2664.075,2666.525,33725,0,100
2024.09.27,17:00:00,2666.26,2666.95,2649.4,2649.475,34062,0,100
2024.09.27,18:00:00,2649.39,2654.66,2644.74,2649.885,30600,0,100
2024.09.27,19:00:00,2649.885,2656.36,2646.025,2651.88,17893,0,100
2024.09.27,20:00:00,2651.885,2652.435,2643.145,2645.245,13219,0,100
2024.09.27,21:00:00,2645.335,2649.025,2643.41,2648.045,9426,0,100
2024.09.27,22:00:00,2648.045,2652.895,2645.725,2652,8699,0,100
2024.09.27,23:00:00,2652,2660.16,2651.24,2658.285,2688,0,100
2024.09.30,1:00:00,2661.79,2663.55,2660.045,2662.81,4636,0,100
2024.09.30,2:00:00,2662.81,2665.125,2661.745,2663.67,7680,0,100
2024.09.30,3:00:00,2663.67,2666.05,2661.315,2661.675,11480,0,100
2024.09.30,4:00:00,2661.665,2664.435,2647.38,2652.835,26438,0,100
2024.09.30,5:00:00,2652.825,2656.54,2650.33,2652.655,16944,0,100
2024.09.30,6:00:00,2652.655,2655.66,2652.265,2653.655,9582,0,100
2024.09.30,7:00:00,2653.65,2656.015,2652.22,2655.965,6285,0,100
2024.09.30,8:00:00,2655.97,2659.49,2654.5,2657.89,13442,0,100
2024.09.30,9:00:00,2657.885,2660.18,2655.735,2658.005,17010,0,100
2024.09.30,10:00:00,2658.02,2660.69,2650.745,2650.96,15424,0,100
2024.09.30,11:00:00,2650.685,2656.645,2650.665,2653.625,16222,0,100
2024.09.30,12:00:00,2653.7,2653.745,2648.42,2649.755,13955,0,100
2024.09.30,13:00:00,2649.76,2650.135,2635.845,2637.01,17631,0,100
2024.09.30,14:00:00,2637,2642.895,2634.525,2641.7,17239,0,100
2024.09.30,15:00:00,2641.7,2644.275,2634.965,2639.065,19106,0,100
2024.09.30,16:00:00,2639.095,2642.19,2630.485,2635.76,27960,0,100
2024.09.30,17:00:00,2635.735,2636.295,2628.825,2633.315,32241,0,100
2024.09.30,18:00:00,2633.325,2636.56,2630.445,2634.045,18882,0,100
2024.09.30,19:00:00,2634.04,2639.52,2633.52,2639.225,11806,0,100
2024.09.30,20:00:00,2639.235,2641.92,2636.495,2637.965,9956,0,100
2024.09.30,21:00:00,2637.965,2638.45,2624.78,2631.58,22337,0,100
2024.09.30,22:00:00,2631.565,2631.81,2626.495,2630.99,11766,0,100
2024.09.30,23:00:00,2630.985,2635.145,2630.785,2634.635,2536,0,100
2024.10.01,1:00:00,2633.73,2635.06,2633.275,2635.06,1295,0,110
2024.10.01,2:00:00,2635.155,2636.31,2634.72,2635.735,2319,0,100
2024.10.01,3:00:00,2635.735,2637.235,2634.05,2636.475,5260,0,100
2024.10.01,4:00:00,2636.475,2639.88,2635.535,2639.86,5544,0,100
2024.10.01,5:00:00,2639.885,2640.085,2635.08,2636.435,6605,0,100
2024.10.01,6:00:00,2636.405,2638.67,2634.585,2637.975,5994,0,100
2024.10.01,7:00:00,2637.975,2640.545,2637.44,2639.685,4997,0,100
2024.10.01,8:00:00,2639.69,2644.48,2639.67,2643.135,8259,0,100
2024.10.01,9:00:00,2643.13,2645.615,2642.65,2645.38,11638,0,100
2024.10.01,10:00:00,2645.43,2647.485,2641.79,2645.695,20601,0,100
2024.10.01,11:00:00,2645.72,2646.925,2642.48,2646.605,12275,0,100
2024.10.01,12:00:00,2646.63,2649.315,2645.415,2648.72,13986,0,100
2024.10.01,13:00:00,2648.725,2650.6,2648.345,2650.365,11673,0,100
2024.10.01,14:00:00,2650.39,2652.14,2646.94,2650.32,13522,0,100
2024.10.01,15:00:00,2650.3,2656.745,2650.27,2651.6,17957,0,100
2024.10.01,16:00:00,2651.605,2671.855,2648.045,2668.245,37737,0,100
2024.10.01,17:00:00,2668.245,2670.05,2657.375,2659.155,37130,0,100
2024.10.01,18:00:00,2659.15,2665.485,2653.92,2663.48,24793,0,100
2024.10.01,19:00:00,2663.475,2673.26,2661.3,2666.585,16791,0,100
2024.10.01,20:00:00,2666.575,2671.885,2661.35,2662.535,16926,0,100
2024.10.01,21:00:00,2662.495,2665.02,2657.665,2661.215,8490,0,100
2024.10.01,22:00:00,2661.215,2664.405,2658.24,2658.765,6189,0,100
2024.10.01,23:00:00,2658.77,2664.12,2657.935,2663.49,2066,0,100
2024.10.02,1:00:00,2661.85,2662.92,2661.235,2662.15,1262,0,100
2024.10.02,2:00:00,2662.17,2662.28,2660.23,2660.39,2120,0,100
2024.10.02,3:00:00,2660.44,2660.72,2657.045,2657.485,8893,0,100
2024.10.02,4:00:00,2657.5,2662.1,2656.375,2660.685,10868,0,100
2024.10.02,5:00:00,2660.625,2661.245,2658.9,2660.22,8476,0,100
2024.10.02,6:00:00,2660.2,2661.59,2655.195,2655.49,9189,0,100
2024.10.02,7:00:00,2655.48,2656.615,2652.68,2654.21,8248,0,100
2024.10.02,8:00:00,2654.205,2656.215,2644.605,2648.155,15757,0,100
2024.10.02,9:00:00,2648.145,2650.945,2647.275,2649.775,14161,0,100
2024.10.02,10:00:00,2649.775,2655.595,2649.585,2655.485,19049,0,100
2024.10.02,11:00:00,2655.475,2655.905,2648.685,2652.54,11850,0,100
2024.10.02,12:00:00,2652.54,2655.625,2651.585,2653.025,13478,0,100
2024.10.02,13:00:00,2653.035,2654.44,2648.845,2649.205,14040,0,100
2024.10.02,14:00:00,2649.2,2652.675,2648.07,2649.63,18738,0,100
2024.10.02,15:00:00,2649.765,2653.1,2643.785,2649.655,28589,0,100
2024.10.02,16:00:00,2649.68,2660.915,2649.295,2659.565,37999,0,100
2024.10.02,17:00:00,2659.57,2663.445,2647.465,2648.105,42025,0,100
2024.10.02,18:00:00,2648.115,2650.73,2641.185,2649.97,26205,0,100
2024.10.02,19:00:00,2649.97,2652.34,2648.205,2649.775,12102,0,100
2024.10.02,20:00:00,2649.74,2652.865,2647.255,2652.245,10797,0,100
2024.10.02,21:00:00,2652.245,2656.07,2651.23,2654.17,6846,0,100
2024.10.02,22:00:00,2654.17,2659.09,2653.815,2658.78,3906,0,100
2024.10.02,23:00:00,2658.77,2659.99,2658.375,2658.79,2128,0,100
2024.10.03,1:00:00,2658.935,2660.36,2658.58,2659.55,1675,0,100
2024.10.03,2:00:00,2659.565,2661.25,2659.455,2660.335,5078,0,100
2024.10.03,3:00:00,2660.335,2662.98,2657.575,2657.89,8713,0,100
2024.10.03,4:00:00,2657.89,2659.01,2655.025,2658.3,11016,0,100
2024.10.03,5:00:00,2658.34,2658.72,2655.455,2655.9,9766,0,100
2024.10.03,6:00:00,2655.89,2658.045,2653.385,2656.035,8515,0,100
2024.10.03,7:00:00,2656.02,2656.6,2654.705,2655.095,6215,0,100
2024.10.03,8:00:00,2655.1,2656.75,2652.005,2653.34,12926,0,100
2024.10.03,9:00:00,2653.31,2657.52,2651.36,2655.935,15141,0,100
2024.10.03,10:00:00,2655.925,2656.28,2643.535,2645.33,23851,0,100
2024.10.03,11:00:00,2645.33,2647.58,2641.905,2645.16,19167,0,100
2024.10.03,12:00:00,2645.17,2647.72,2641.05,2644.89,17647,0,100
2024.10.03,13:00:00,2644.885,2648.19,2644.115,2646.86,14100,0,100
2024.10.03,14:00:00,2646.9,2649.105,2643.645,2648.12,15420,0,100
2024.10.03,15:00:00,2648.11,2654.62,2642.185,2642.415,30858,0,100
2024.10.03,16:00:00,2642.385,2651.43,2641.655,2647.54,34070,0,100
2024.10.03,17:00:00,2647.47,2654.6,2637.475,2650.225,42759,0,100
2024.10.03,18:00:00,2650.23,2654.675,2648.04,2648.95,15541,0,100
2024.10.03,19:00:00,2648.945,2661.405,2648.66,2660.125,11931,0,100
2024.10.03,20:00:00,2660.155,2662.205,2655.27,2656.83,9533,0,100
2024.10.03,21:00:00,2656.86,2659.8,2655.525,2657.645,6839,0,100
2024.10.03,22:00:00,2657.65,2659.605,2657.045,2658,5428,0,100
2024.10.03,23:00:00,2658,2658.04,2655.865,2656.13,2302,0,100
2024.10.04,1:00:00,2656.05,2656.36,2654.485,2656.1,1736,0,130
2024.10.04,2:00:00,2656.1,2656.67,2654.405,2655.91,1730,0,100
2024.10.04,3:00:00,2655.91,2657.64,2655.545,2657.335,6670,0,100
2024.10.04,4:00:00,2657.31,2659.27,2656.86,2658.375,8288,0,100
2024.10.04,5:00:00,2658.375,2663.56,2658.05,2662.085,9462,0,100
2024.10.04,6:00:00,2662.105,2663.675,2660.865,2661.19,7704,0,100
2024.10.04,7:00:00,2661.185,2666.165,2660.73,2664.105,6856,0,100
2024.10.04,8:00:00,2664.115,2667.84,2664.115,2667.415,9987,0,100
2024.10.04,9:00:00,2667.415,2667.64,2659.785,2660.31,15812,0,100
2024.10.04,10:00:00,2660.28,2663.205,2658.785,2661.08,22031,0,100
2024.10.04,11:00:00,2661.095,2661.645,2658.935,2659.105,14535,0,100
2024.10.04,12:00:00,2659.15,2660.24,2656.995,2657.59,13262,0,100
2024.10.04,13:00:00,2657.575,2660.775,2657.28,2658.305,12912,0,100
2024.10.04,14:00:00,2658.29,2662.605,2657.465,2661.4,14193,0,100
2024.10.04,15:00:00,2661.405,2661.545,2632.015,2638.935,40278,0,100
2024.10.04,16:00:00,2638.905,2655.24,2637.585,2651.975,43685,0,100
2024.10.04,17:00:00,2651.95,2661.37,2646.59,2658.42,36131,0,100
2024.10.04,18:00:00,2658.43,2670.225,2647.935,2653.245,39386,0,100
2024.10.04,19:00:00,2653.365,2653.845,2641.905,2645.44,19767,0,100
2024.10.04,20:00:00,2645.44,2650.5,2643.95,2650.135,14148,0,100
2024.10.04,21:00:00,2650.14,2650.815,2644.45,2645.69,12141,0,100
2024.10.04,22:00:00,2645.7,2652.15,2642.825,2651.695,9706,0,100
2024.10.04,23:00:00,2651.7,2654.095,2649.895,2653.51,2943,0,100
2024.10.07,1:00:00,2651.59,2652.305,2649.95,2650.89,3564,0,120
2024.10.07,2:00:00,2650.875,2652.465,2649.765,2650.26,4179,0,100
2024.10.07,3:00:00,2650.245,2651.135,2647.93,2649.43,7376,0,100
2024.10.07,4:00:00,2649.46,2651.985,2643.915,2646.205,15282,0,100
2024.10.07,5:00:00,2646.205,2648.69,2645.41,2645.42,13094,0,100
2024.10.07,6:00:00,2645.41,2647.5,2643.995,2647.48,10588,0,100
2024.10.07,7:00:00,2647.475,2648.7,2646.395,2646.86,6541,0,100
2024.10.07,8:00:00,2646.86,2646.865,2640.115,2640.87,10484,0,100
2024.10.07,9:00:00,2640.92,2643.99,2639.745,2643.305,18776,0,100
2024.10.07,10:00:00,2643.295,2652.84,2642.115,2652.105,24705,0,100
2024.10.07,11:00:00,2652.075,2656.425,2651.675,2652.265,22663,0,100
2024.10.07,12:00:00,2652.265,2657.335,2650.795,2656.69,15871,0,100
2024.10.07,13:00:00,2656.69,2658.555,2655.26,2655.44,16984,0,100
2024.10.07,14:00:00,2655.43,2659.67,2655.165,2657,15388,0,100
2024.10.07,15:00:00,2657,2659.34,2637.785,2640.14,36819,0,100
2024.10.07,16:00:00,2640.085,2653.865,2639.765,2642.785,45052,0,100
2024.10.07,17:00:00,2642.78,2647.87,2640.445,2640.91,35052,0,100
2024.10.07,18:00:00,2640.91,2650.18,2639.165,2645.755,17645,0,100
2024.10.07,19:00:00,2645.75,2647,2642.71,2646.98,10717,0,100
2024.10.07,20:00:00,2646.955,2648.86,2644.3,2648.08,6390,0,100
2024.10.07,21:00:00,2648.085,2648.19,2639.685,2640.915,8229,0,100
2024.10.07,22:00:00,2640.915,2644.775,2640.44,2643.275,6371,0,100
2024.10.07,23:00:00,2643.275,2643.685,2641.825,2642.66,1790,0,100
2024.10.08,1:00:00,2642.115,2649.27,2641.915,2644.32,2518,0,100
2024.10.08,2:00:00,2644.32,2644.98,2642.525,2643.06,4500,0,100
2024.10.08,3:00:00,2643.08,2645.155,2642.335,2643.555,7460,0,100
2024.10.08,4:00:00,2643.55,2647.94,2637.95,2647.33,30011,0,100
2024.10.08,5:00:00,2647.33,2648.285,2633.835,2635.765,32620,0,100
2024.10.08,6:00:00,2635.645,2645.8,2635.3,2643.02,20116,0,100
2024.10.08,7:00:00,2643.03,2643.82,2641.415,2643.22,6834,0,100
2024.10.08,8:00:00,2643.225,2646.335,2641.605,2645.135,16530,0,100
2024.10.08,9:00:00,2645.125,2646.53,2635.77,2636.425,26019,0,100
2024.10.08,10:00:00,2636.425,2638.595,2631.24,2634.01,25720,0,100
2024.10.08,11:00:00,2634.025,2640.4,2628.6,2637.97,23262,0,100
2024.10.08,12:00:00,2638.015,2642.04,2635.825,2641.515,16791,0,100
2024.10.08,13:00:00,2641.505,2647.525,2639.89,2646.34,16593,0,100
2024.10.08,14:00:00,2646.35,2652.005,2646.32,2650.795,20568,0,100
2024.10.08,15:00:00,2650.79,2653.11,2639.73,2645.93,30971,0,100
2024.10.08,16:00:00,2645.93,2647.68,2636.68,2639.67,40524,0,100
2024.10.08,17:00:00,2639.67,2640.465,2619.59,2621.12,45154,0,100
2024.10.08,18:00:00,2621.12,2621.17,2604.84,2613.04,36163,0,100
2024.10.08,19:00:00,2613.035,2616.27,2606.695,2609.035,17651,0,100
2024.10.08,20:00:00,2609.035,2618.215,2605.585,2614.595,13756,0,100
2024.10.08,21:00:00,2614.595,2617.075,2613.9,2615.825,8832,0,100
2024.10.08,22:00:00,2615.825,2623.74,2614.995,2623.095,9053,0,100
2024.10.08,23:00:00,2623.165,2623.225,2619,2621.98,3884,0,100
2024.10.09,1:00:00,2621.995,2622.305,2620.67,2622.08,960,0,100
2024.10.09,2:00:00,2622.08,2623.815,2621.25,2622.02,4022,0,100
2024.10.09,3:00:00,2622.005,2623.3,2621.11,2621.32,7086,0,100
2024.10.09,4:00:00,2621.29,2624.325,2618.43,2620.125,21850,0,100
2024.10.09,5:00:00,2620.105,2620.445,2616.935,2618.49,17621,0,100
2024.10.09,6:00:00,2618.485,2619.03,2614.985,2617.2,12876,0,100
2024.10.09,7:00:00,2617.2,2618.64,2615.515,2616.065,3405,0,100
2024.10.09,8:00:00,2616.065,2624.375,2615.76,2619.735,19443,0,100
2024.10.09,9:00:00,2619.73,2619.73,2610.69,2612.79,21105,0,100
2024.10.09,10:00:00,2612.785,2615.715,2609.275,2611.725,20160,0,100
2024.10.09,11:00:00,2611.735,2617.455,2610.57,2616.365,18137,0,100
2024.10.09,12:00:00,2616.365,2618.665,2614.76,2618.125,13753,0,100
2024.10.09,13:00:00,2618.125,2621.54,2616.115,2621.125,12745,0,100
2024.10.09,14:00:00,2621.15,2622.46,2617.04,2619.1,14801,0,100
2024.10.09,15:00:00,2619.105,2622.39,2615.5,2618.935,24519,0,100
2024.10.09,16:00:00,2618.945,2620.78,2606.97,2609.74,43388,0,100
2024.10.09,17:00:00,2609.735,2611.985,2605.2,2609.905,36062,0,100
2024.10.09,18:00:00,2609.895,2617.95,2609.545,2614.84,25005,0,100
2024.10.09,19:00:00,2614.85,2615.915,2607.895,2608.76,16734,0,100
